mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_child_weight,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.43889541626,0.00369119644165,-785257596.962,-35481240.7799,6,6,"{'max_depth': 6, 'min_child_weight': 6}",46,-602006769.366,-36870453.2094,-1297547397.02,-41716445.082,-764183806.585,-28564039.8302,-374290624.949,-33608377.1146,-888259386.89,-36646888.6632,0.00140016852071,2.74465248094e-05,308534934.98,4324851.58448
0.44391336441,0.00363082885742,-774799131.117,-41407014.2181,6,7,"{'max_depth': 6, 'min_child_weight': 7}",39,-550887649.62,-44196295.4628,-1219767012.89,-46167627.0935,-782845962.448,-35994123.8387,-376787182.355,-44534208.4859,-943707848.268,-36142816.2098,0.00865717773476,3.24236645172e-05,295005486.37,4409853.32477
0.536409759521,0.00364761352539,-772810716.697,-49275277.6905,6,8,"{'max_depth': 6, 'min_child_weight': 8}",36,-575935834.608,-54638710.5356,-1183267078.25,-52993828.442,-831054033.521,-41335650.5319,-397354123.404,-46303694.5637,-876442513.7,-51104504.3796,0.173207003847,4.15908620446e-05,269196445.255,4854031.05783
0.465586996078,0.00363640785217,-776320342.379,-61651771.3369,6,9,"{'max_depth': 6, 'min_child_weight': 9}",40,-568883766.704,-66631506.7912,-1194373971.0,-63792257.6376,-830936320.075,-51184628.1714,-403689890.618,-65636421.4465,-883717763.496,-61014042.6379,0.0154818282583,2.90316695193e-05,272458926.811,5571798.04433
0.529653787613,0.00398201942444,-808022193.44,-2210335.44909,7,1,"{'max_depth': 7, 'min_child_weight': 1}",61,-675959893.079,-2008739.25075,-1107313672.47,-2113621.89095,-1010586308.35,-2609671.58046,-558368322.419,-1903389.71368,-687882770.888,-2416254.8096,0.00192986810997,0.000183798266621,212041787.112,263090.232753
0.53657374382,0.00410866737366,-779942352.452,-3573374.64554,7,2,"{'max_depth': 7, 'min_child_weight': 2}",42,-598020607.132,-2858480.00187,-904820129.69,-4334484.6105,-936411018.239,-3596416.2381,-598680707.775,-2410407.34309,-861779299.422,-4667085.03411,0.0207766280231,0.000367800514899,150150253.92,853180.989699
0.649085760117,0.00474324226379,-751148737.335,-6636205.73559,7,3,"{'max_depth': 7, 'min_child_weight': 3}",19,-538384961.431,-5139395.74442,-1038632779.54,-7973843.06658,-875352969.412,-5932954.51356,-463372316.234,-4756073.53073,-840000660.052,-9378761.82266,0.00418466481942,4.13367489454e-05,216357168.978,1765264.11954
0.561750030518,0.00412173271179,-744128183.267,-10873768.0548,7,4,"{'max_depth': 7, 'min_child_weight': 4}",16,-527471996.856,-8278437.08341,-1114675717.72,-14007378.3188,-798529051.342,-8606786.73993,-415078462.146,-8864849.12972,-864885688.273,-14611389.0021,0.0206418381566,3.69296141363e-05,249022459.561,2817801.48389
0.526826334,0.00388479232788,-793332611.829,-17627770.2911,7,5,"{'max_depth': 7, 'min_child_weight': 5}",50,-604997876.655,-16085176.7593,-1268900937.27,-20011129.2193,-791757991.539,-15284055.7839,-391447259.754,-15925177.3192,-909558993.924,-20833312.3738,0.0200667517611,0.000166100664745,295519235.305,2312025.74155
0.519821643829,0.0037627696991,-827443581.665,-23338426.5159,7,6,"{'max_depth': 7, 'min_child_weight': 6}",65,-582952574.783,-21848684.8588,-1371647682.2,-28218548.5326,-794568213.26,-19302193.0514,-393088780.57,-21044374.2301,-994960657.513,-26278331.9067,0.0110072614197,0.000100834137148,338744980.558,3353559.93772
0.658769989014,0.00535578727722,-807060887.926,-30869913.4491,7,7,"{'max_depth': 7, 'min_child_weight': 7}",60,-596720634.102,-30119625.449,-1230447480.05,-34085208.302,-806122256.047,-28438938.1026,-410095253.004,-31066589.9756,-991918816.422,-30639205.4162,0.194895173773,0.00262072994005,288185453.775,1838619.15915
0.523167991638,0.00378384590149,-790066480.918,-37838943.7358,7,8,"{'max_depth': 7, 'min_child_weight': 8}",49,-580627617.14,-37521520.9673,-1246121732.09,-41137020.3462,-849455415.292,-31218255.1453,-394397232.93,-41928982.0811,-879730407.14,-37388940.1392,0.0145108427257,0.000131573327207,289817821.666,3787941.41607
0.546024799347,0.00385146141052,-776690241.989,-45662288.4645,7,9,"{'max_depth': 7, 'min_child_weight': 9}",41,-549743982.688,-46751683.5103,-1171910881.41,-48703586.3064,-828668186.05,-40836874.9933,-418531870.188,-45798002.5849,-914596289.611,-46221294.9275,0.0524982460556,0.000184980763284,267470059.022,2609666.48615
0.651017618179,0.00430197715759,-793390030.526,-573208.428694,8,1,"{'max_depth': 8, 'min_child_weight': 1}",51,-667675684.815,-498114.818006,-1087282232.37,-623474.430576,-947722185.754,-532567.990577,-554608366.59,-473772.391068,-709661683.103,-738112.51324,0.00744126323137,0.000162065046243,194947303.83,96848.5923496
0.59920759201,0.00397343635559,-768383623.61,-1455960.94393,8,2,"{'max_depth': 8, 'min_child_weight': 2}",33,-581961200.826,-842926.890704,-902670709.419,-1736181.87417,-880073512.515,-1124748.4759,-631050403.362,-865984.587735,-846162291.927,-2709962.89114,0.00560196439853,5.12495473817e-05,134291404.821,704929.670765
0.619564390182,0.00418477058411,-754826262.011,-3588260.98982,8,3,"{'max_depth': 8, 'min_child_weight': 3}",22,-577646698.225,-2553012.47351,-1038777015.13,-4524083.27945,-860662413.048,-3494649.23986,-445600082.868,-2024560.67713,-851445100.781,-5344999.27915,0.0153750032233,0.00013830681296,213624880.93,1223728.24541
0.603190994263,0.0039981842041,-739786124.03,-6626518.68096,8,4,"{'max_depth': 8, 'min_child_weight': 4}",14,-536961894.467,-5988636.64398,-1063945912.81,-8519899.95008,-750354579.712,-6827163.38045,-442292200.991,-4442235.02769,-905376032.167,-7354658.4026,0.0181527098849,0.000134111720185,229020340.118,1366259.63499
0.584252786636,0.00388717651367,-793427219.015,-12030824.9776,8,5,"{'max_depth': 8, 'min_child_weight': 5}",52,-610909737.535,-9863279.44361,-1330374724.83,-15166500.2368,-778231420.296,-11300682.2517,-363313325.526,-10822257.0534,-884306886.885,-13001405.9025,0.00882484630277,0.000135374900611,320971413.915,1869036.38983
0.617377614975,0.00410995483398,-813573765.51,-16354182.7769,8,6,"{'max_depth': 8, 'min_child_weight': 6}",63,-587489051.904,-15800104.6605,-1354506025.01,-19110273.1534,-787136272.459,-13414636.5563,-401906046.773,-15707479.9265,-936831431.406,-17738419.5878,0.00126122653685,2.46615642143e-05,325294854.242,1943106.01001
0.580287075043,0.00379519462585,-813271583.81,-22068178.7222,8,7,"{'max_depth': 8, 'min_child_weight': 7}",62,-554092325.7,-19983626.9977,-1310986227.24,-25665652.2003,-818277228.941,-18319723.1528,-423360213.152,-23162103.2914,-959641924.024,-23209787.9689,0.00895420147261,3.21514857451e-05,312529667.091,2601462.4006
0.595740365982,0.00397605895996,-800763747.626,-28626280.806,8,8,"{'max_depth': 8, 'min_child_weight': 8}",56,-551273437.671,-27832559.4485,-1318687833.75,-33333820.3825,-885369273.517,-23340885.7638,-400058808.758,-29543369.3727,-848429384.434,-29080769.0625,0.0171582116103,0.000163171027969,316381203.527,3217885.46173
0.603969669342,0.00407705307007,-787744038.979,-35836849.5957,8,9,"{'max_depth': 8, 'min_child_weight': 9}",47,-574708994.294,-37184577.0072,-1196996239.36,-37645183.5379,-790853507.381,-32515871.2508,-437229658.519,-36478918.6949,-938931795.342,-35359697.4875,0.0172300155577,0.000356294900747,267805538.09,1830588.14878
0.687368249893,0.00417613983154,-832396649.553,-197966.159685,9,1,"{'max_depth': 9, 'min_child_weight': 1}",67,-690954014.977,-195412.936649,-1114430414.27,-184933.169205,-1010989850.24,-170891.940819,-594364425.398,-140785.167035,-751244542.884,-297807.584716,0.00252251015054,0.000136788034153,197326936.224,53192.7949794
0.71680226326,0.00439839363098,-796395479.74,-760886.648195,9,2,"{'max_depth': 9, 'min_child_weight': 2}",54,-611775262.532,-295215.380753,-946885145.343,-936471.939907,-936542686.123,-652955.287278,-636715591.479,-311081.245677,-850058713.226,-1608709.38736,0.00924110457698,3.94192946782e-05,144741433.498,485892.457203
0.656514978409,0.00396556854248,-765818788.885,-2289346.28414,9,3,"{'max_depth': 9, 'min_child_weight': 3}",32,-591835185.045,-1790466.71326,-1049957965.55,-2940864.08982,-886612679.93,-2090884.24935,-473814861.689,-773901.444064,-826873252.21,-3850614.92422,0.00658544472729,4.62257657809e-05,207166827.087,1043731.41051
0.686074399948,0.00416979789734,-763318921.776,-4016698.9925,9,4,"{'max_depth': 9, 'min_child_weight': 4}",27,-569680974.616,-3290076.77407,-1095062688.64,-5151339.9905,-773374988.14,-3224571.4975,-441027537.969,-3544306.39543,-937448419.519,-4873200.305,0.0181911910994,0.000122112643085,237420944.3,824573.256307
0.661393165588,0.00396122932434,-821477900.23,-7608729.19942,9,5,"{'max_depth': 9, 'min_child_weight': 5}",64,-611426194.49,-6696265.31411,-1376878007.22,-9587925.37757,-803067379.765,-6186762.74745,-396370327.809,-7127943.12421,-919647591.863,-8444749.43376,0.0223582693416,0.000119846889539,329631212.624,1241118.97306
0.661131858826,0.00411577224731,-834379542.811,-12030400.6801,9,6,"{'max_depth': 9, 'min_child_weight': 6}",68,-598487555.129,-10918500.283,-1367718310.14,-15000616.1737,-782136431.152,-9127815.27092,-378746872.891,-11008156.7,-1044808544.74,-14096914.9727,0.0194009313569,0.000131445194306,344878560.671,2181695.15312
0.670417404175,0.00402421951294,-793982676.289,-16965596.1842,9,7,"{'max_depth': 9, 'min_child_weight': 7}",53,-565017275.235,-14328462.0105,-1261415695.65,-20109983.5406,-782481681.294,-13745375.0956,-398362314.338,-17447948.9645,-962636414.928,-19196211.3096,0.0193050793675,0.000177368899233,301996890.613,2546361.3412
0.645830965042,0.00392723083496,-802023254.034,-23156126.6073,9,8,"{'max_depth': 9, 'min_child_weight': 8}",57,-575176081.732,-22765165.9356,-1272954783.91,-25047805.2366,-872673143.08,-17878092.4485,-414825812.177,-25328982.2816,-874486449.271,-24760587.1343,0.0136045984935,0.000136845369199,294414784.234,2788710.74975
0.683826637268,0.00413517951965,-784197334.076,-29048655.6581,9,9,"{'max_depth': 9, 'min_child_weight': 9}",45,-565904836.82,-29924503.0957,-1172507027.86,-30057844.9697,-850025773.451,-25449374.4762,-422083778.94,-28352488.9101,-910465253.307,-31459066.839,0.00214073970454,1.65774822904e-05,264514358.899,2051103.46055
