mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.12877497673,0.250835466385,0.818616521137,0.878269922637,sqrt,1e-07,5,5,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 300, 'min_samples_leaf': 5}",139,0.861973043027,0.873460099736,0.82339741855,0.880491882884,0.787783322388,0.878429981974,0.855149012355,0.873706757535,0.764613818266,0.885260891059,0.355580533829,0.0123240583187,0.0376855736126,0.0044225159784
6.22901473045,1.02977895737,0.819031098509,0.879574647021,sqrt,1e-07,5,5,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 5, 'n_estimators': 500, 'min_samples_leaf': 5}",134,0.863983625567,0.875879486892,0.827612677501,0.882999774786,0.786555449006,0.876544379099,0.854891764592,0.875840355699,0.761927375515,0.886609238628,1.47432897856,0.445959250684,0.0392236541262,0.00442715807293
0.684966993332,0.104450178146,0.814689620082,0.873853533785,sqrt,1e-07,5,10,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 50, 'min_samples_leaf': 5}",144,0.864934825685,0.865065986796,0.824848316457,0.882204652688,0.777395749095,0.871409163233,0.850590578207,0.870212884958,0.755470341649,0.880374981248,0.319895118525,0.0494955781333,0.0419793332622,0.00646097078302
2.02848262787,0.269486618042,0.815705174163,0.879727283068,sqrt,1e-07,5,10,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 100, 'min_samples_leaf': 5}",142,0.852710234195,0.875826925313,0.82740817107,0.884754229115,0.783617190317,0.875601268353,0.856623264744,0.87653879271,0.75799905167,0.88591519985,0.0430876239594,0.00223224165182,0.0388202552576,0.00460355861164
3.04246945381,0.252251768112,0.819470654581,0.877919254575,sqrt,1e-07,5,10,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 300, 'min_samples_leaf': 5}",132,0.858193982628,0.868719718857,0.829404264079,0.880042089058,0.790082893637,0.877836034947,0.856529354682,0.875858153974,0.762974995338,0.88714027604,0.657493228863,0.015095575381,0.0374773115071,0.00597361166669
5.96188025475,1.25124640465,0.820918209943,0.878195878133,sqrt,1e-07,5,10,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-07, 'min_samples_split': 10, 'n_estimators': 500, 'min_samples_leaf': 5}",127,0.862690401914,0.871610518161,0.828319517118,0.879962261191,0.791226180412,0.878780960081,0.855739960554,0.874401080121,0.766445425928,0.886224571111,1.34247821657,0.178038859176,0.0370348408372,0.0050137769964
0.668824672699,0.084014749527,0.843555041269,0.977107183513,sqrt,1e-10,1,2,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 50, 'min_samples_leaf': 1}",85,0.881147301073,0.977976349689,0.825704416604,0.976977888727,0.822984992593,0.976397326431,0.872606509951,0.975513063114,0.81526391152,0.978671289604,0.238048564275,0.0480824883602,0.0275683002814,0.00111925973489
2.73852734566,0.280308055878,0.85275951288,0.978807814032,sqrt,1e-10,1,2,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 100, 'min_samples_leaf': 1}",34,0.888388959196,0.979306858594,0.838902242857,0.976631956631,0.828598248153,0.979670030277,0.880077816213,0.979665745648,0.827755221509,0.978764479012,0.0312424805691,0.00480906204542,0.0261422216089,0.00113707891872
3.60977916718,0.272777605057,0.850228886884,0.979422284036,sqrt,1e-10,1,2,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 300, 'min_samples_leaf': 1}",49,0.886833402501,0.978469401604,0.835467479758,0.979864654992,0.832252635214,0.979848499215,0.882692173819,0.979053927896,0.813823422065,0.979874936475,0.715407971892,0.0221338614213,0.0291878553461,0.000570248515436
6.69897632599,1.11458640099,0.854349241194,0.979394253784,sqrt,1e-10,1,2,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 500, 'min_samples_leaf': 1}",22,0.889559813175,0.979288833418,0.837618144001,0.980235115347,0.84222711477,0.978902878309,0.887845723941,0.979015985826,0.814431687758,0.979528456018,1.92828637009,0.38567171863,0.0296016304111,0.00047343602894
0.422839927673,0.0448050022125,0.839710879798,0.958675682956,sqrt,1e-10,1,5,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 50, 'min_samples_leaf': 1}",106,0.88786212611,0.963092685701,0.821280208064,0.961456271649,0.829237901125,0.956584694862,0.871587971804,0.954731248854,0.788483707144,0.957513513715,0.00272934675962,0.000653645715382,0.0358011578772,0.00311522120141
1.65666003227,0.245286989212,0.843358144602,0.959957348132,sqrt,1e-10,1,5,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 100, 'min_samples_leaf': 1}",86,0.884412438462,0.958521503673,0.833083420419,0.961711753681,0.837253075411,0.960858102132,0.877598163031,0.958823869628,0.784337489237,0.959871511548,0.670496718289,0.0724053981785,0.0360037488288,0.00120358525649
5.01177196503,0.257258081436,0.848204578846,0.961292014585,sqrt,1e-10,1,5,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 300, 'min_samples_leaf': 1}",57,0.883982246885,0.960610452745,0.842779385586,0.961567292708,0.826214022857,0.960650079077,0.881007818411,0.960752725131,0.806934756782,0.962879523263,0.592876628188,0.00884767374885,0.0302341555394,0.000867571634028
7.74117980003,1.01733059883,0.849081212052,0.961214341206,sqrt,1e-10,1,5,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 500, 'min_samples_leaf': 1}",54,0.886496381355,0.960442737329,0.844461535467,0.962416625326,0.83116854374,0.960850974707,0.881960066926,0.961074065963,0.801206444867,0.961287302703,0.965336645771,0.348402098028,0.0319779951768,0.000663007599239
0.379161977768,0.0488359928131,0.841968937712,0.933522192906,sqrt,1e-10,1,10,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 10, 'n_estimators': 50, 'min_samples_leaf': 1}",97,0.877580431112,0.933155773359,0.840921024115,0.935231652736,0.818281894456,0.933156598947,0.874076180457,0.933077337822,0.798865973661,0.932989601665,0.0168367492626,0.00865387412035,0.0307146994412,0.000856939275885
2.05017342567,0.287108659744,0.842842462846,0.934709636258,sqrt,1e-10,1,10,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 10, 'n_estimators': 100, 'min_samples_leaf': 1}",89,0.879590525203,0.933272830077,0.83671117225,0.933067345326,0.824920931947,0.936724691435,0.871290327968,0.935199881682,0.801593781788,0.935283432772,0.243043502104,0.0176376133937,0.0290478773219,0.00137051536937
3.78940839767,0.247779417038,0.842379157141,0.936371334979,sqrt,1e-10,1,10,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 10, 'n_estimators': 300, 'min_samples_leaf': 1}",92,0.878719772376,0.933978724491,0.837178388529,0.937846349116,0.820819583841,0.934480228097,0.877246380868,0.937351693613,0.797824281307,0.938199679578,1.07940964382,0.0135481197501,0.0316578555872,0.00177654067857
